cc,id,name,maxdate,mindate,latitude,elevation,longitude,datacoverage,elevationUnit
ML,GHCND:MLM00061285,"KENIEBA, ML",2021-07-19,1960-03-05,12.85,132.0,-11.233,0.5335,METERS
ML,GHCND:MLM00061293,"KOUTIALA, ML",2021-07-19,1960-03-01,12.383,367.0,-5.467,0.722,METERS
ML,GHCND:MLM00061296,"BOUGOUNI, ML",2021-07-19,1960-03-04,11.417,351.0,-7.5,0.659,METERS
ML,GHCND:MLM00061265,"AMBODEDJO, ML",2021-07-19,1957-07-01,14.513,276.1,-4.08,0.7805,METERS
ML,GHCND:ML000061297,"SIKASSO, ML",2021-07-19,1957-07-01,11.35,375.0,-5.683,0.6716,METERS
ML,GHCND:MLM00061291,"SENOU, ML",2021-07-19,1975-01-01,12.534,380.1,-7.95,0.9832,METERS
ML,GHCND:MLM00061257,"KAYES DAG DAG, ML",2021-07-19,1957-07-01,14.482,51.5,-11.44,0.7196,METERS
MA,GHCND:MOM00060155,"ANFA, MO",2021-07-19,1957-01-04,33.557,61.9,-7.66,0.8549,METERS
MA,GHCND:MO000060195,"MIDELT, MO",2021-07-19,1965-09-13,32.68,1508.0,-4.73,0.8189,METERS
MA,GHCND:MO000060265,"OUARZAZATE, MO",2021-07-19,1965-09-13,30.93,1139.0,-6.9,0.8901,METERS
MA,GHCND:MOE00147752,"TANGIER CITY, MO",2021-07-19,1912-06-29,35.78,86.0,-5.82,0.4827,METERS
MA,GHCND:MOE00147755,"OUJDA, MO",2021-07-19,1910-01-01,34.78,468.0,-1.93,0.6093,METERS
MA,GHCND:MOW00013017,"KENITRA PORT LYAUTEY, MO",2021-07-19,1943-01-01,34.3,12.2,-6.6,0.3763,METERS
MA,GHCND:MOM00060150,"BASSATINE, MO",2021-07-19,1957-01-07,33.879,576.1,-5.515,0.8059,METERS
MA,GHCND:MOM00060220,"ESSAOUIRA, MO",2021-07-19,1965-09-13,31.398,117.0,-9.682,0.7287,METERS
MA,GHCND:MOM00060230,"MENARA, MO",2021-07-19,1943-01-19,31.607,467.9,-8.036,0.7502,METERS
SC,GHCND:MP000061974,AGALEGA,2021-07-19,1951-01-01,-10.433,3.0,56.75,0.9549,METERS
SC,GHCND:SE000063980,SEYCHELLES INTERNAT,2021-07-19,1957-01-01,-4.667,3.0,55.517,0.7416,METERS
MU,GHCND:MP000061986,ST. BRANDON ST. RA,2021-07-19,1951-01-01,-16.45,4.0,59.617,0.9509,METERS
MU,GHCND:MP000061995,"VACOAS MAURITIUS, MP",2021-07-19,1961-01-01,-20.3,425.0,57.5,0.9413,METERS
MU,GHCND:MP000061990,"PLAISANCE MAURITIU, MP",2021-07-19,1951-01-01,-20.433,57.0,57.683,0.9528,METERS
MU,GHCND:MP000061988,"RODRIGUES, MP",2021-07-19,1961-01-01,-19.683,59.0,63.417,0.9311,METERS
MR,GHCND:MR000001437,"AKJOUJT, MR",2021-07-11,1945-01-01,19.75,123.0,-14.38,0.6623,METERS
MR,GHCND:MR000001442,"NOUAKCHOTT, MR",2021-07-19,1945-01-01,18.12,5.0,-15.93,0.818,METERS
MR,GHCND:MR000061415,"NOUADHIBOU, MR",2021-07-19,1957-07-01,20.933,3.0,-17.033,0.8162,METERS
MR,GHCND:MR000061421,"ATAR, MR",2021-07-18,1943-04-01,20.517,224.0,-13.067,0.492,METERS
MT,GHCND:MT000016597,"LUQA, MT",2021-07-19,1956-01-01,35.85,91.0,14.4831,0.9719,METERS
MX,GHCND:MXM00076055,"SAN FELIPE BCN, MX",2021-07-16,1981-06-02,31.033,15.0,-114.85,0.4575,METERS
MX,GHCND:MXM00076061,"PUERTO PENASCO SON., MX",2021-07-17,1949-02-01,31.3,62.0,-113.55,0.2295,METERS
MX,GHCND:MXM00076122,"NUEVA CASAS GRANDES, MX",2021-07-19,1943-01-01,30.367,1487.0,-107.95,0.908,METERS
MX,GHCND:MXM00076160,"GENERAL IGNACIO P GARCIA INTERNATIONAL, MX",2021-07-19,1949-04-02,29.096,191.1,-111.048,0.5819,METERS
MX,GHCND:MXM00076840,"TEMOSACHI OBS, MX",2021-07-19,1961-01-01,28.95,1931.8,-107.8167,0.8577,METERS
MX,GHCND:MXM00076225,"CHIHUAHUA, MX",2021-07-19,1952-03-01,28.6333,1428.0,-106.0833,0.6105,METERS
MX,GHCND:MXM00076243,"PIEDRAS NEGRAS OBS, MX",2021-07-19,1955-01-01,28.7,249.6,-100.5167,0.6248,METERS
MX,GHCND:MXM00076253,"CIUDAD OBREGON INTERNATIONAL, MX",2021-07-19,1979-08-08,27.393,62.5,-109.833,0.7298,METERS
MX,GHCND:MXM00076256,"EMPALME SON., MX",2021-07-19,1977-07-06,27.95,12.0,-110.767,0.7616,METERS
MX,GHCND:MXM00076305,LORETO,2021-07-19,1938-08-01,26.017,7.0,-111.333,0.9345,METERS
MX,GHCND:MXM00076311,"CHOIX, MX",2021-07-19,1976-03-20,26.7167,237.7,-108.3167,0.6141,METERS
MX,GHCND:MXM00076342,"MONCLOVA, MX",2021-07-19,1949-01-09,26.883,615.0,-101.433,0.8119,METERS
MX,GHCND:MXM00076382,"TORREON INTERNATIONAL, MX",2021-07-19,1949-01-11,25.568,1124.1,-103.411,0.6706,METERS
MX,GHCND:MXM00076393,"MONTERREY CITY, MX",2021-07-19,1977-01-10,25.733,515.0,-100.3,0.7483,METERS
MX,GHCND:MXM00076402,"CIUDAD CONSTITUCION, MX",2021-07-19,1957-03-01,24.95,48.0,-111.7,0.8855,METERS
MX,GHCND:MXM00076405,"LA PAZ CITY, MX",2021-07-19,1952-08-08,24.167,18.0,-110.3,0.6467,METERS
MX,GHCND:MXM00076412,"CULIACAN INTERNATIONAL, MX",2021-07-19,1973-01-01,24.765,32.9,-107.475,0.7333,METERS
MX,GHCND:MXM00076423,"DURANGO DGO., MX",2021-07-19,1973-01-01,24.05,1872.0,-104.6,0.7428,METERS
MX,GHCND:MXM00076458,"COLONIA JUAN CARRAS, MX",2021-07-19,1973-02-13,23.2,4.0,-106.417,0.8128,METERS
MX,GHCND:MXM00076471,"SOMBRERETE ZAC., MX",2021-07-18,1978-04-01,23.633,2351.0,-103.65,0.6212,METERS
MX,GHCND:MXM00076499,"SOTO LA MARINA OBS, MX",2021-07-19,1949-11-02,23.7667,20.7,-98.2,0.5504,METERS
MX,GHCND:MXM00076519,"COLOTLAN JAL., MX",2021-07-19,1976-04-09,22.1,1673.0,-103.267,0.3337,METERS
MX,GHCND:MXM00076525,"ZACATECAS ZAC. LA BUFA ZAC, MX",2021-06-18,1975-08-29,22.783,2612.0,-102.567,0.6211,METERS
MX,GHCND:MXM00076548,"TAMPICO TAMPS, MX",2021-07-19,1975-04-03,22.2,25.0,-97.85,0.6963,METERS
MX,GHCND:MXM00076556,"TEPIC OBS, MX",2021-07-19,1968-01-01,21.4833,962.9,-104.8833,0.8488,METERS
MX,GHCND:MXM00076571,"JESUS TERAN INTERNATIONAL, MX",2021-07-19,1974-03-14,21.705,1862.9,-102.318,0.862,METERS
MX,GHCND:MXM00076577,"GUANAJUATO, MX",2021-07-16,1978-01-31,21.0,1999.0,-101.283,0.8152,METERS
MX,GHCND:MXM00076581,"RIO VERDE S.L.P., MX",2021-07-19,1975-04-01,21.933,983.0,-99.983,0.7424,METERS
MX,GHCND:MXM00076585,"MATLAPA S.L.P., MX",2021-07-19,1980-12-07,21.317,132.0,-98.817,0.5697,METERS
MX,GHCND:MXM00076593,"PROGRESO, MX",2021-07-19,1988-09-14,21.2833,2.4,-89.65,0.884,METERS
MX,GHCND:MXM00076612,"GUADALAJARA, MX",2021-07-19,1954-01-01,20.72,1583.0,-103.38,0.5866,METERS
MX,GHCND:MXM00076680,"MEXICO CITY, MX",2021-07-19,1973-01-02,19.4,2303.0,-99.183,0.5974,METERS
MX,GHCND:MXM00076640,"TUXPAN.VER., MX",2021-07-19,1973-01-02,20.95,28.0,-97.4,0.6762,METERS
MX,GHCND:MXM00076647,"VALLADOLID YUC., MX",2021-07-19,1974-08-20,20.683,27.0,-88.2,0.6253,METERS
MX,GHCND:MXM00076658,"COLIMA, MX",2021-07-19,1973-01-01,19.277,751.9,-103.577,0.6642,METERS
MX,GHCND:MXM00076662,"ZAMORA, MX",2021-07-19,1947-01-01,20.0,1540.0,-102.28,0.6951,METERS
MX,GHCND:MXM00076665,"MORELIA MICH., MX",2021-07-19,1977-04-05,19.7,1913.0,-101.183,0.7867,METERS
MX,GHCND:MXM00076695,"INGENIERO ALBERTO ACUNA ONGAY, MX",2021-07-19,1975-04-21,19.817,10.4,-90.5,0.7211,METERS
MX,GHCND:MXM00076698,"FELIPE CARRILLO PUERTO OBS, MX",2021-07-18,1952-08-01,19.5667,9.8,-88.05,0.8907,METERS
MX,GHCND:MXM00076687,"JALAPA VER., MX",2021-07-19,1974-07-30,19.55,1389.0,-96.917,0.7605,METERS
MX,GHCND:MXM00076741,"COATZACOALCOS VER., MX",2021-07-19,1975-09-22,18.133,22.0,-94.417,0.7896,METERS
MX,GHCND:MXM00076743,"VILLAHERMOSA TAB., MX",2021-07-19,1975-09-06,17.983,16.0,-92.933,0.5113,METERS
MX,GHCND:MXM00076750,"CHETUMAL INTERNATIONAL, MX",2021-07-19,1973-01-01,18.505,11.9,-88.327,0.9842,METERS
MX,GHCND:MXM00076773,"HUAJUAPAN DE LEON DGE, MX",2021-07-19,1976-01-01,17.8,1583.7,-97.7667,0.7821,METERS
MX,GHCND:MXM00076775,"OAXACA OAX., MX",2021-07-19,1950-04-02,17.05,1518.0,-96.717,0.4096,METERS
MX,GHCND:MXM00076762,"CHILPANCINGO RO., MX",2021-07-19,1975-04-03,17.55,1265.0,-99.5,0.7217,METERS
MX,GHCND:MXM00076833,SALINA CRUZ,2021-07-19,1968-06-01,16.1667,9.8,-95.2,0.4386,METERS
MX,GHCND:MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2021-07-19,1974-09-08,16.75,2116.0,-92.633,0.6058,METERS
MX,GHCND:MXM00076855,"PUERTO ANGEL OAX., MX",2021-07-19,1950-05-18,15.683,46.0,-96.483,0.3661,METERS
MX,GHCND:MXM00076903,"TAPACHULA CHIS, MX",2021-07-19,1974-12-01,14.917,118.0,-92.25,0.8407,METERS
MX,GHCND:USC00026132,"ORGAN PIPE CACTUS NM, AZ US",2021-06-24,1944-01-01,31.9555,511.5,-112.8002,0.9825,METERS
MX,GHCND:USR0000CPOT,"POTRERO CALIFORNIA, CA US",2021-07-20,1990-05-02,32.6058,714.8,-116.6089,0.8815,METERS
MX,GHCND:MXM00076323,"HIDALGO DEL PARRAL CHIH., MX",2021-07-19,1978-03-16,26.933,1661.0,-105.667,0.668,METERS
MX,GHCND:MXM00076625,"QUERETARO INTERCONTINENTAL, MX",2021-07-19,1977-07-03,20.617,1919.0,-100.186,0.6538,METERS
MX,GHCND:USC00413060,"FALCON DAM, TX US",2021-07-20,1962-07-01,26.558,97.5,-99.1372,0.9354,METERS
MX,GHCND:MXM00076113,"ALTAR OBS, MX",2021-07-17,1949-02-01,30.7167,420.9,-111.8333,0.7506,METERS
MX,GHCND:MXM00076539,"PONCIANO ARRIAGA INTERNATIONAL, MX",2021-07-19,1973-01-01,22.254,1839.5,-100.931,0.8489,METERS
MX,GHCND:USC00290426,"ANTELOPE WELLS, NM US",2021-07-07,1990-04-01,31.3347,1419.8,-108.5299,0.9388,METERS
BN,GHCND:BXM00096315,"BRUNEI INTERNATIONAL, BX",2021-07-19,1981-01-02,4.944,22.3,114.928,0.9514,METERS
MH,GHCND:RMC00914487,"MILI, RM",2021-07-19,1985-12-01,6.0833,3.0,171.7333,0.6077,METERS
MH,GHCND:RMC00913915,AILINGLAPALAP,2021-07-19,1985-12-01,7.2667,1.8,168.8333,0.6472,METERS
MH,GHCND:RMC00914053,"ARNO, RM",2021-04-30,1991-03-01,7.05947,2.4,171.55668,0.4352,METERS
MH,GHCND:RMW00040604,KWAJALEIN,2021-07-19,1944-02-15,8.73333,2.1,167.73333,0.8907,METERS
MH,GHCND:RMW00040710,"MAJURO WBAS AIRPORT, RM",2021-07-20,1946-06-22,7.06497,3.0,171.27203,0.8537,METERS
MH,GHCND:WQW00041606,"WAKE ISLAND, US",2021-07-20,1945-12-31,19.28333,7.0,166.65,0.7464,METERS
MH,GHCND:RMC00914304,"JALUIT, RM",2021-07-19,1985-12-01,5.9167,1.8,169.65,0.655,METERS
MH,GHCND:RMC00914903,WOTJE,2021-07-19,1985-12-01,9.4667,1.8,170.25,0.6459,METERS
NP,GHCND:NP000444540,"KATHMANDU AIRPORT, NP",2021-07-19,1971-01-01,27.7,1337.0,85.367,0.7906,METERS
NP,GHCND:NPM00044477,"DHANKUTA, NP",2021-07-19,1976-11-05,26.983,1210.0,87.35,0.2841,METERS
NI,GHCND:NU000069034,"JUIGALPA, NU",2021-07-19,1973-07-04,12.1,90.0,-85.367,0.6728,METERS
NI,GHCND:NUM00078741,"MANAGUA INTERNATIONAL, NU",2021-07-19,1942-10-01,12.141,59.1,-86.168,0.6175,METERS
PY,GHCND:PA000086033,"BAHIA NEGRA, PA",2021-07-17,1972-01-01,-20.23,96.0,-58.167,0.3691,METERS
PY,GHCND:PA000086068,"MARISCAL ESTIGARRIB, PA",2021-07-19,1972-01-01,-22.017,172.0,-60.6,0.7081,METERS
PY,GHCND:PA000086134,"CONCEPCION, PA",2021-07-19,1972-01-01,-23.43,74.0,-57.417,0.862,METERS
PY,GHCND:PA000086297,"ENCARNACION, PA",2021-07-19,1951-01-01,-27.3,91.0,-55.9,0.8045,METERS
PY,GHCND:PAM00086097,"PEDRO JUAN CABALLERO, PA",2021-07-19,1973-01-23,-22.6,652.0,-55.833,0.5215,METERS
PY,GHCND:PAM00086192,"SAN ESTANISLAO, PA",2021-07-19,1975-04-04,-24.667,192.0,-56.433,0.4904,METERS
PY,GHCND:PAM00086210,"SALTOS DEL GUAIRA, PA",2021-07-19,1980-03-27,-24.033,265.0,-54.35,0.5363,METERS
PY,GHCND:PAM00086218,"SILVIO PETTIROSSI INTERNATIONAL, PA",2021-07-19,1949-01-02,-25.24,89.0,-57.519,0.6622,METERS
PY,GHCND:PAM00086233,"VILLARRICA, PA",2021-07-19,1973-01-02,-25.767,161.0,-56.433,0.8467,METERS
PY,GHCND:PAM00086255,"PILAR, PA",2021-07-19,1973-01-17,-26.85,56.0,-58.317,0.534,METERS
PY,GHCND:PAM00086260,"SAN JUAN BAUTISTA, PA",2021-07-19,1973-01-03,-26.667,126.0,-57.15,0.7286,METERS
PE,GHCND:PE000084377,"IQUITOS, PE",2021-07-19,1973-01-01,-3.783,126.0,-73.3,0.9888,METERS
PE,GHCND:PE000084444,"CHACHAPOYAS, PE",2021-07-19,1963-01-03,-6.2,2540.0,-77.85,0.4121,METERS
PE,GHCND:PE000084455,"TARAPOTO, PE",2021-07-19,1963-01-03,-6.5,282.0,-76.367,0.7759,METERS
PE,GHCND:PE000084752,"AREQUIPA, PE",2021-07-19,1946-08-01,-16.332,2520.0,-71.567,0.6994,METERS
PE,GHCND:PEM00084370,"PEDRO CANGA, PE",2021-07-19,1974-03-15,-3.553,35.1,-80.381,0.9101,METERS
PE,GHCND:PEM00084452,"CAPT JOSE A QUINONES GONZALE, PE",2021-07-19,1963-01-03,-6.787,29.6,-79.828,0.9059,METERS
PE,GHCND:PEM00084472,"GEN FAP ARMANDO REVOREDO IGLE, PE",2021-07-19,1963-01-05,-7.139,2676.4,-78.489,0.6593,METERS
PE,GHCND:PEM00084515,"CAP FAP DAVID ABENZUR RENGIFO, PE",2021-07-19,1963-01-03,-8.378,156.4,-74.574,0.8746,METERS
PE,GHCND:PEM00084531,"TENIENTE JAIME A DE MONTREUIL, PE",2021-07-19,1964-03-26,-9.15,21.0,-78.524,0.44,METERS
PE,GHCND:PEM00084564,"ALFEREZ FAP D F FERNANDINI, PE",2021-07-19,1963-01-03,-9.879,1850.1,-76.205,0.5025,METERS
PE,GHCND:PEM00084542,"COMANDANTE FAP GERMAN ARIAS G, PE",2021-03-03,1973-01-01,-9.347,2749.9,-77.598,0.3224,METERS
PE,GHCND:PEM00084658,"PADRE ALDAMIZ, PE",2021-07-19,1963-01-03,-12.614,200.9,-69.229,0.8005,METERS
PE,GHCND:PEM00084673,"CORONEL FAP ALFREDO MENDIVIL, PE",2021-07-19,1967-03-27,-13.155,2717.9,-74.204,0.6746,METERS
PE,GHCND:PEM00084686,"TENIENTE ALEJANDRO VELASCO AS, PE",2021-07-19,1963-01-03,-13.536,3310.1,-71.939,0.8995,METERS
PE,GHCND:PEM00084691,"PISCO INTERNATIONAL, PE",2021-07-19,1963-01-03,-13.745,11.9,-76.22,0.9254,METERS
PE,GHCND:PEM00084735,"JULIACA, PE",2021-07-19,1963-01-03,-15.467,3825.8,-70.158,0.7305,METERS
PE,GHCND:PEM00084782,"CORONEL CARLOS CIRIANI SANTA, PE",2021-07-19,1963-01-03,-18.053,468.8,-70.276,0.8408,METERS
PE,GHCND:PEM00084401,"CAPITAN FAP GUILLERMO CONCHA, PE",2021-07-19,1963-01-03,-5.206,35.4,-80.616,0.8439,METERS
PE,GHCND:PEM00084501,"CAPITAN CARLOS MARTINEZ DE PI, PE",2021-07-19,1963-01-03,-8.081,32.3,-79.109,0.8812,METERS
PE,GHCND:PEM00084628,"JORGE CHAVEZ INTERNATIONAL, PE",2021-07-19,1963-01-03,-12.022,34.4,-77.114,0.8786,METERS
PK,GHCND:PK000041560,"PARACHINAR, PK",2021-07-19,1973-01-07,33.867,1726.0,70.083,0.3499,METERS
PK,GHCND:PK000041620,"ZHOB, PK",2021-07-19,1961-01-14,31.35,1407.0,69.467,0.5749,METERS
PK,GHCND:PK000041640,"LAHORE CITY, PK",2021-07-19,1957-07-01,31.55,215.0,74.333,0.6415,METERS
PK,GHCND:PK000041712,"DAL BANDIN, PK",2021-07-19,1957-07-01,28.883,850.0,64.4,0.5136,METERS
PK,GHCND:PK008020100,"SKARDU, PK",2020-10-15,1901-01-01,35.3,2181.0,75.683,0.3695,METERS
PK,GHCND:PKM00041515,"DROSH, PK",2021-07-19,1957-07-01,35.567,1465.0,71.783,0.3761,METERS
PK,GHCND:PKM00041598,"JHELUM, PK",2021-07-19,1973-01-04,32.933,234.0,73.717,0.7283,METERS
PK,GHCND:PKM00041594,"SARGODHA, PK",2020-10-15,1973-01-01,32.05,188.0,72.667,0.6191,METERS
PK,GHCND:PKM00041624,"D I KHAN, PK",2021-07-19,1973-01-03,31.909,181.1,70.897,0.6975,METERS
PK,GHCND:PKM00041660,"QUETTA, PK",2021-07-19,1973-01-02,30.251,1600.2,66.938,0.7482,METERS
PK,GHCND:PKM00041675,"MULTAN INTERNATIONAL, PK",2021-07-19,1961-02-10,30.203,121.9,71.419,0.634,METERS
PK,GHCND:PKM00041685,"BAR KHAN, PK",2021-07-19,1973-11-17,29.883,1098.0,69.717,0.6549,METERS
PK,GHCND:PKM00041696,"KALAT, PK",2021-07-19,1973-01-06,29.033,2017.0,66.583,0.3557,METERS
PK,GHCND:PKM00041718,"KHANPUR, PK",2021-07-19,1961-02-22,28.65,88.0,70.683,0.4203,METERS
PK,GHCND:PKM00041739,"PANJGUR, PK",2021-07-19,1961-02-13,26.955,1002.5,64.133,0.5007,METERS
PK,GHCND:PKM00041744,"KHUZDAR, PK",2021-07-19,1973-01-02,27.833,1232.0,66.633,0.671,METERS
PK,GHCND:PKM00041749,"NAWABSHAH, PK",2021-07-19,1957-07-01,26.219,28.3,68.39,0.5192,METERS
PK,GHCND:PKM00041756,"JIWANI, PK",2021-07-19,1944-04-30,25.068,58.0,61.805,0.5268,METERS
PK,GHCND:PKM00041768,"CHHOR, PK",2021-07-19,1957-07-01,25.517,6.0,69.783,0.552,METERS
PK,GHCND:PKM00041780,"JINNAH INTERNATIONAL, PK",2021-07-19,1942-05-06,24.907,30.5,67.161,0.6348,METERS
PK,GHCND:PKM00041530,"PESHAWAR INTERNATIONAL, PK",2021-07-14,1957-07-01,33.994,353.0,71.515,0.6135,METERS
PK,GHCND:PKM00041715,"SHAHBAZ AB, PK",2021-07-19,1957-07-01,28.284,56.4,68.45,0.5914,METERS
PL,GHCND:PL000012120,"LEBA, PL",2021-07-19,1966-01-01,54.75,2.0,17.5331,0.9773,METERS
PL,GHCND:PL000012385,"SIEDLCE, PL",2021-07-19,1966-01-01,52.25,152.0,22.25,0.9814,METERS
PL,GHCND:PLM00012330,"LAWICA, PL",2021-07-19,1940-01-01,52.421,93.9,16.826,0.7783,METERS
PL,GHCND:PLM00012424,"STRACHOWICE, PL",2021-07-19,1939-05-26,51.103,123.1,16.886,0.6213,METERS
PL,GHCND:PLM00012497,"WLODAWA, PL",2021-07-19,1973-01-01,51.55,179.0,23.533,0.864,METERS
PL,GHCND:PLM00012566,"BALICE, PL",2021-07-19,1973-01-01,50.078,241.1,19.785,0.9738,METERS
PL,GHCND:PLM00012205,"SZCZECIN, PL",2021-07-19,1931-01-02,53.4,7.0,14.617,0.7722,METERS
PL,GHCND:PLM00012295,"BIALYSTOK, PL",2021-07-19,1952-01-04,53.1,151.0,23.167,0.8519,METERS
PL,GHCND:PLM00012160,"ELBLAG MILEJEWO, PL",2021-07-19,1936-01-03,54.167,43.0,19.433,0.527,METERS
PT,GHCND:PO000008506,"HORTA AZORES, PO",2021-07-19,1973-01-01,38.52,62.0,-28.63,0.4951,METERS
PT,GHCND:PO000008546,"PORTO, PO",2021-07-19,1940-12-31,41.1331,93.0,-8.6,0.7758,METERS
PT,GHCND:PO000008562,"BEJA, PO",2021-07-19,1940-12-31,38.0167,246.0,-7.8667,0.8042,METERS
PT,GHCND:PO000008575,"BRAGANCA, PO",2021-07-19,1940-12-31,41.8,690.0,-6.7331,0.9122,METERS
PT,GHCND:POM00008501,"FLORES, PO",2021-07-19,1978-12-01,39.455,34.1,-31.131,0.9003,METERS
PT,GHCND:POM00008512,"PONTA DELGADA, PO",2021-07-19,1973-01-02,37.741,78.9,-25.698,0.883,METERS
PT,GHCND:POM00008524,"PORTO SANTO, PO",2021-07-19,1973-01-01,33.073,103.9,-16.35,0.998,METERS
PT,GHCND:POM00008554,"FARO, PO",2021-07-19,1973-01-01,37.014,7.3,-7.966,0.9985,METERS
PT,GHCND:POM00008570,"CASTELO BRANCO, PO",2021-07-19,1990-10-11,39.833,384.0,-7.483,0.8172,METERS
PT,GHCND:POW00013201,"LAJES AB, PO",2021-07-19,1947-01-01,38.76667,55.2,-27.1,0.7449,METERS
PT,GHCND:PO000008535,"LISBOA GEOFISICA, PO",2021-07-19,1900-12-31,38.7167,77.0,-9.15,0.9867,METERS
PG,GHCND:PP000092035,"PORT MORESBY W.O., PP",2021-07-19,1970-01-01,-9.383,48.0,147.217,0.7299,METERS
PW,GHCND:PSC00914519,"NEKKEN FORESTRY, PS",2021-05-31,1983-05-01,7.45,31.1,134.5,0.6531,METERS
PW,GHCND:PSW00040309,"KOROR, PS",2021-07-19,1947-07-01,7.33674,27.4,134.47686,0.9221,METERS
GW,GHCND:PUM00061766,"BISSAU OSWALDO VIEIRA INTERNATIONAL, PU",2021-07-19,1973-01-02,11.895,39.3,-15.654,0.4633,METERS
GW,GHCND:PUM00061769,"BOLAMA, PU",2021-06-28,1973-01-04,11.583,20.0,-15.483,0.1039,METERS
QA,GHCND:QAM00041170,"DOHA INTERNATIONAL, QA",2021-07-19,1983-01-01,25.261,10.7,51.565,0.9955,METERS
RE,GHCND:REM00061980,"ST DENIS GILLOT, RE",2021-07-19,1973-01-01,-20.887,20.1,55.51,0.9533,METERS
RS,GHCND:RIE00100814,"NIS, RB",2021-07-19,1940-12-31,43.3331,201.0,21.9,0.9524,METERS
RS,GHCND:RIE00100818,"BELGRADE OBSERVATORY, RB",2021-07-19,1935-12-31,44.8,132.0,20.4667,0.9992,METERS
RS,GHCND:RIE00111909,"NOVI SAD, RB",2021-07-19,1948-12-31,45.3331,84.0,19.85,0.9995,METERS
RO,GHCND:ROE00108894,"DEVA, RO",2020-09-30,1961-01-01,45.8667,230.0,22.9,1.0,METERS
RO,GHCND:ROE00108889,"BUCURESTI BANEASA, RO",2021-07-19,1929-01-01,44.5167,90.0,26.0831,0.9979,METERS
RO,GHCND:ROE00100901,"CALARASI, RO",2020-09-30,1898-01-01,44.2,19.0,27.3331,0.9797,METERS
RO,GHCND:ROE00108891,"CEAHLAU TOACA, RO",2020-09-30,1964-01-01,46.93,1897.0,25.92,1.0,METERS
RO,GHCND:ROE00108892,"CONSTANTA, RO",2021-07-19,1952-01-01,44.22,13.0,28.63,0.9539,METERS
RO,GHCND:ROE00108903,"TULCEA, RO",2020-09-30,1961-01-01,45.1831,4.0,28.8167,1.0,METERS
PH,GHCND:RP000098232,APARRI,2021-07-19,1945-08-04,18.367,3.0,121.633,0.8454,METERS
PH,GHCND:RPW00041229,MANILA,2021-07-19,1947-01-01,14.55,4.3,120.98333,0.4886,METERS
PH,GHCND:RPM00098446,"VIRAC, RP",2021-07-19,1952-08-30,13.576,36.9,124.206,0.6477,METERS
PH,GHCND:RP000098836,ZAMBOANGA,2021-07-19,1945-03-12,6.9,6.0,122.067,0.8776,METERS
PH,GHCND:RP000986530,SURIGAO,2021-07-19,1951-01-01,9.8,55.0,125.5,0.9693,METERS
PH,GHCND:RPM00098132,"ITBAYAT, RP",2021-07-19,1973-01-08,20.8,124.0,121.85,0.5376,METERS
PH,GHCND:RPM00098328,"BAGUIO, RP",2021-07-19,1949-01-10,16.375,1295.7,120.62,0.8147,METERS
PH,GHCND:RPM00098550,"DANIEL Z ROMUALDEZ, RP",2021-06-01,1944-10-22,11.228,3.0,125.028,0.6119,METERS
PH,GHCND:RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",2021-07-19,1965-07-31,10.308,9.4,123.979,0.9339,METERS
PH,GHCND:RP000982230,"LAOAG, RP",2021-07-19,1945-03-31,18.183,5.0,120.533,0.8379,METERS
PH,GHCND:RP000098755,"HINATUAN, RP",2021-07-19,1959-01-01,8.367,3.0,126.333,0.6542,METERS
PR,GHCND:RQC00669432,"TORO NEGRO FOREST, US",2021-04-29,1982-08-01,18.1731,868.1,-66.4928,0.7964,METERS
RW,GHCND:RWM00064387,"KIGALI INTERNATIONAL, RW",2021-07-19,1973-06-29,-1.969,1481.0,30.139,0.5252,METERS
YE,GHCND:SAM00041136,"SHARURAH, SA",2021-07-19,1983-01-01,17.467,720.2,47.121,0.965,METERS
PM,GHCND:SBM00071805,"ST PIERRE, FR",2021-07-19,1977-07-01,46.763,8.2,-56.176,0.9425,METERS
TJ,GHCND:TI000038744,"LAHS, TI",2021-07-19,1961-01-01,39.3,2002.0,71.5,0.5187,METERS
TJ,GHCND:TI000038719,"ANZOBSKIJ PEREVAL, TI",2021-07-19,1940-01-01,39.083,3373.0,68.867,0.635,METERS
TJ,GHCND:TI000038869,"IRHT, TI",2021-07-19,1938-12-01,38.167,3276.0,72.633,0.6322,METERS
TJ,GHCND:TI000038878,"MURGAB, TI",2021-07-19,1895-01-01,38.167,3576.0,73.967,0.6429,METERS
TJ,GHCND:TI000038954,"KHOROG, AF",2021-07-19,1898-09-01,37.5,2077.0,71.5,0.8367,METERS
SN,GHCND:SG000001627,"LINGUERE, SG",2021-07-19,1933-08-01,15.38,21.0,-15.15,0.8239,METERS
SN,GHCND:SG000061612,"PODOR, SG",2021-07-19,1857-03-01,16.633,7.0,-14.917,0.4277,METERS
SN,GHCND:SG000061641,"DAKAR YOFF, SG",2021-07-19,1943-04-01,14.733,24.0,-17.5,0.6613,METERS
SN,GHCND:SG000061687,"TAMBACOUNDA, SG",2021-07-19,1973-01-01,13.767,50.0,-13.683,0.9584,METERS
SN,GHCND:SGM00061666,"DIOURBEL, SG",2021-07-19,1973-01-01,14.65,9.0,-16.233,0.8509,METERS
